Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0,8.5,1.53,0,0,0,110.09,1.47,0.8,13.07,0,0.23,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1.12,0,0,5.65,0.98,0,0,2.82,0,0,0,0,0
0,24.78,0.6,0,34.37,0,29.08,0.17,1.12,0.53,0,0,0,0.55,0,0,0,0,3.93,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0
0.42,10.38,0,0,0,56.82,7.13,3.67,69.4,5.82,4.67,1.87,0.15,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.43,42.67,18.68,0,2.97,0,0.4,12.3,0,0,91.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,4.7,0,0,0,0,0,0,0,0,0
0.72,0,20.53,9.42,0,0,39.4,2.33,11.83,12.32,0,75.73,17.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,17.6,0,0,0,0,0,0,0,0,0
0,4,8.05,0,0,0,0,0.75,0,10.57,0,157.23,0,0.47,0,0,0,0,45.67,0,0.23,0,0,0,0,0.17,0,0,0,0,0,0,2.15,0.6,0,0,0,0,0,0,0,0
0,13.4,0.15,0.18,0,91.5,0,16.58,151.08,1.87,0,1.37,0,0,0,0,0,0,2.62,0,0,0,0.02,0,0,0,0,0,0,1.38,0,0,0.35,0,0,0,0,0,0,0,0,0
0.48,0.07,0.25,10.47,0,0.95,45.95,0.27,83.53,0,0,122.9,0,0,0,2.37,0,0,0.37,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0
0,14.2,0.08,0,0,0,0,0.04,4.73,0,0,0.3,0,0.15,0,6.97,0,0,6.28,0,0,0,0,58.27,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0
0,47.5,0,0,0,0,0,0.05,0.15,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.15,0,0,0,49.3,0,18.33,2.08,0,0,4.52,0,0,0,189.6,0,0,31.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.82,7.92,0.13,0,10.22,66.13,6.48,2.72,34.58,0,0,1.8,0.47,0,0,159.88,0,0,25.2,0,0,0,0,59.42,2.72,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,30.15,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,143.07,0,0,0,36.02,0,6.47,11.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0.13,0,0,0,0,0,0,0.38,0,0,0,0,0
0.15,0,0,0.13,0,0,0,0.03,5.4,0,0,3.17,0,0,0.02,5.05,0,0,0,0,0.03,0,0,119.55,0,1.08,0.02,0,0,0,0.17,0,0,1.62,0,0.37,0,0.28,0,0,0,0
0.32,0,0,4.2,0,0,66.31,0,1.18,0,0,0.47,3.38,0,0.43,0,0,0,52.4,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0
0,0,0.03,0,0,0,0,0.02,0,0.9,0,0,48.18,0,1.15,0,0,0,0,0,0.08,0,0,0,0.63,0,0,0,0,0,0.02,0,0,1,0,0,0,0.22,0,0,0,0
0.33,0,0,1.68,44.05,0,1.2,0.23,26.52,0,0,73.45,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.13,0,0,0,0,0
0.46,198.43,0,0,18.86,125.8,0,34.27,96.80000000000001,0,0,16.13,2.87,0,0,0,0,0,11.4,0,0,0,0,2.46,0,0,0,0,0,0.6699999999999999,0,0,0,0,0,0,0,0,0,0,0,0
0.12000000000000001,0,0,0,0,123.27,0,0,0,0,0,2.57,0,0,2.0700000000000003,0,0.23,0,0.13,0,0.63,0,0.5,0,0,2.27,0,0,0,81.27,0.17,0,0,0,0.32,1.9,2.07,0,0,0,0,0
0,1.83,0,0,0,0,0,0,1.37,0.62,0,0,0,0,0.2,0,0,0,31.17,0,0.35,0,0,0,0,0.1,0,0,0,0,0.12,0,0,1.22,0,0,0,0,0,0,0,0
0.08,50.2,0.04,0.05,0.53,16.73,16,4.12,28.98,0,30.32,0,0,0,0,0,0,0,27.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,0
0.02,2.27,0.08,0,0,0,0,0,1.02,0,0,0,0,0,0.03,0,0,0.2,71.42,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0,0,0.07,0,0.2,0,0,0,0,0,0
0.7,10.03,3.15,0.88,0,24.73,36.57,11.32,4.58,0,0,0,0,0,0,0,0,0,6.15,0,0.07,0,0.05,0,0,0,0,0,0,28.07,0,0,0.77,0.35,0.22,0,0,0,0,0,0,0
0.65,182.67,0.12,0,0,114.35,0,17.6,12.43,0,0,0,0.25,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0
1.9,61.68,0.32,0,0,13.62,1.33,1.73,5.38,0,0,23.38,2.45,0,0.18,11.3,0,0,13.33,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0
