Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0.02,0.19,0.21,0,0,118.52,0,31.18,105.45,0,0,0.12,0,0,0,0,0,0,0,0,0.62,0,0.15,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0.01,0,0.4,0,0,0.08
0,2.55,0,40.8,0,0,20.39,0,67.39,0,0,60.45,0,0,0,0,0,0,0,0,0.06,0,0,3.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02,28.52,1.97,2.17,0,0,0,4.38,9.5,0,0,0,0,0,0.13,6.27,0,0.08,40.3,0,0,0,0,2.42,0,0,0,0,0,0,0.16,0.08,0,1.08,0,0,0,0,0,0,0,0
0,43.65,0,0,0,0.3,0,0,6.2,0.48,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.003,0,0.02,0,0,0,0
4.96,0,0,0,0,0,44.03,21.35,0.38,10.22,0,53.65,8.08,0.07,2.17,0,0,0.17,3.23,0,14.75,15.65,0,0,0,2.79,0.07,5.96,0,6.43,0.04,0,0,1.49,0,0,4.85,0,0,0,0,0
0,28.23,3.14,0,0,65.67,4.03,57.85,12.23,0,0,0,0.48,0,0,29.12,0,0,34.02,0,0,0,0.2,34.82,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0
1.1,50.25,0.06,0,26.38,126.1,4.18,31.4,110.23,0,0,22,0.97,0,0.16,5.08,0,0,55.95,0,0,2.88,0.3,2.45,0,0,0,0,0,0,0,0,0,0,0,0,6.13,0,0,0,0,0
19.5,0,0.73,0,0,0.25,0,0.65,0.07,0,0,0,0,0,11.6,0,0,0,2.65,0,0.09,0,0.1,0,0,27.37,0.58,0.01,1.85,0,0,0,0,0,0.01,0.03,0.35,0,0,0,0,0
0,0.03,0,0,1.45,0,0,0,78.63,0,0,0.88,4.73,0,0.14,0,0,0,0.12,0,0.08,0,0,0,0,0,0,0.02,0,0,0.01,0,0,0,0,0,0,0.73,0,0,0,0
0,234.48,0.16,0,0,282.16,0,3.26,43.42,0,0,0,0,0,0.03,0,0,0.16,1.36,0,0,0,0.1,4.92,1.24,0,0,0,0,0.58,0,0,0,0.66,0,0,0.34,0,0,0,0,0
4.27,13.79,7.7,28.22,0,0,111.30000000000001,9.24,11.26,0.11,0,0,0,0,2.31,0,0,0.15,18.81,0,0.04,0,0.02,2.96,0,0.07,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0
0,0,1.52,0,0,0,0,1.02,3.28,2.05,0,0.26,71.6,0,3.56,0,0,0.2,0,0,1.5,1.97,0.09,0,0,0,0.05,0,0,0,0.18,0,0,2,0.02,0,0,0,0,0,0,0
0.42,0,0.47,0.7,2.1,0,26.35,1.52,93.37,1.45,0,59.33,0.52,0,0,0,0,0,0.5,0,0,0,0,0,0,0.07,0,0.18,0,0,0,0,0,1.27,0,0.05,0,0,0,0,0,0
0.36,62.74,1.45,0,12.61,40.61,22.81,33.02,50.12,0.15,0,6.67,2.57,0,0,0,0,0,0,0,0,0,0,0,0.43,0.12,0,0,0,5.19,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,197,0,4.48,0,0.2,0,5.12,0,0,30.68,0,0.95,0,0,0,4.1,0,0.67,0,0,7.37,0,0,0,44.1,0.35,3,0,0,1.6,1.12,0,0,0,0,0,0
0.23,0,0,0,0,1.27,0,0.96,2.86,6.27,0,0.63,0,0,1.67,0,0,0.01,47.35,0,0.66,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0
1.15,217.57,0,0,0.33,77.9,0.72,20.38,26.17,0,41.68,0,0,0,0,0,0,0,26.58,0,0,0,0.48,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.4,1.21,0,0,0.05,0,2.04,6.06,0.59,0,0,6.63,0,0.84,0,0,0,66,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0.96,0,0.32,0,0,0,0,0,0
0,17.82,3.37,0.83,0,71.23,134.85,25,11.25,0,0,0.25,2.58,0,0,0,0.43,0.07,2.28,0,0.48,0,0.58,0,0,0,0,1.13,0,77.37,0,0,2.7,1.9,0,0,0.53,0,0,0,0,0
0.02,0,0,0.11,0,0.92,0,2.28,0,0,0,43.67,0,0,4.42,0,2.52,0.08,0,0,3.47,0,1.28,0,0,13.25,0.57,0,0,2.62,0.37,0,0,0,0.32,0,0.18,0,11.47,0,9.98,1.13
6.46,306.4,0,0,0,94.47,0,29.89,0.52,0,0,0,0,0,0,0,0,0,0.25,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01,0,0,0,0,0
3.82,35.07,0.12,0,17.93,42.88,0,25.22,31.73,0.73,0,48.83,0,0,0,0,0,0,10.98,0,0.05,0,0,2.2,0,0.02,0,0,0,0,0,0,0,0,0,0.11,0.36,0.05,0,0,0,0
