Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
3.98,8.1,5.07,10.65,0,0,59.5,16.62,0,2.62,0,48.13,7.88,0,0,0,0,0,0,0,0.08,0,0.27,0,0,0,0,0,0,0,0,0,3.88,0,0,0,0,0,0,0,0,0
7.83,0,11.65,1.22,0,0.08,0,8.87,2.13,7.5,0,54.45,0,0,0,0,0,0,18.75,0,0.7,0,0.03,18.92,0,0,0,0,0,0.83,0,0,0,2.27,0,0,0,0.6,0,0,0,1.78
0.02,12.42,0.52,0.32,0,17.5,0,20.33,95.27,0,0,0.07,0,0,0,0,0,0,4.28,0,0.03,0,0.38,0,0,0.28,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0
0,0.27,0,30.58,0,0,50,2.63,71.08,0,0,60.67,0,0,0,0.42,0,0,3.2,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0
0.03,56.2,0.12,2.32,0,0.2,0,0.58,1.37,0.17,0,5.6,0,0,0,35.8,0,0,14.28,0,1.23,0,0,11.2,0,0,0,0,0,0,0,0,0,0.37,0,2.92,0,0,0,0,0.6,0.63
0,62.88,0,0,0,0,0,0,3.45,0,0,0.4,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35,1.26,1,0,0,0,105.8,14.86,0,5.49,0,10.84,5.26,0,0,0,0,0,0.14,0,0,0,0.76,0,0,0.82,0,0,0,1.04,0,0,0.08,0,0,0,0,0,0,0,1.62,0
0,22.58,0,0,0,30.32,9.77,36.3,1.4,0,0,0,0,0,0,48.97,0,0,32.07,0,0,0,0,46.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.35,13.63,0,0,13.35,21.23,41.28,39.03,166.57,0,0,4.67,46.18,0,0,22.63,0,0,5.72,0,0,0,0.28,3.45,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0
26.82,0,0,0,0,2.52,0,0.25,0.5,0,0,0,0,0,0.45,0,0.02,0,0,0,0.1,0,0.4,0,0,12.3,0.02,0,0.53,0,0.02,0,0,0,1.3,0.27,0,0,0,0,0.22,2.48
0,0,0,0,0,0,0,0,75.17,0,0,0.1,1.08,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0
0,71.4,0,0,0,11.85,0,12.05,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08
3.23,12.82,0,31.9,0,0,137.22,4.55,0.53,1.85,0,0.8,1.5,0,0,0,0,0,26.55,0,0.02,0,0.15,0.25,0,0.3,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0.47
0,0,1.42,0.05,0,0.12,0,0.3,0.45,3.45,0,0.13,47.78,0,0,0,0,0,3.02,0,0.43,0,0.12,0,0,2.5,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0
3.21,0,0,3.22,40.59,0,11.83,6.24,75.2,0.38,0,180.48,0,0,0,0,0,0,0,0,0,0,0,2.48,0,0.09,0,0,0,0,0,0,0,0.5,0,2.82,0,0,0,0,0,0
1.47,65.03,0,0,9.1,17.47,11.68,16.47,46.23,0,0,26.58,0.8,0,0,0,0,0,14.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0
0,0,1.22,0,0.65,25.94,0,0,0,0,0,4.56,0,0,0.18,0,0,0,0,0,0.6,0,18.43,0,0,17.28,0,0,0,64.19,0.35,8.22,0,0,9.19,5.34,0,0,0,0.48,0,0
0.24,4.33,0.11,1.37,0,51.97,0,0,1.41,0.92,0,0,0,0,0,0,0,0.02,49.73,0,0,0,0.09,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.11,0.18
0.05,69.03,0,0,19.62,14.03,19.27,20.87,54.37,0,9.5,0,0,0,0,0,0,0,28.95,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0
0,7.07,0.42,0.65,0,0,0,0,3.1,0.78,0,0,0,0,0,0,0,0,90.25,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0.25,0,4.68,0.25,0,0,0,0,0
3.73,7.45,0.13,1.98,0,6.05,129.1,30.02,0.75,0,0,0,0,0,0,0,0.8,0,0.92,0,1.93,0,1.18,0,0,0,0,2.85,0,9.65,0,0,8.87,0,0.13,0,0.8,0,0,0,0,0
0.28,0,0,0.28,0,4.75,0,0,0,0,0,135.13,0,0,0,0,0,0,0,0,1.3,0,0.72,0,0,3.97,0,0,0,2.77,0.1,0,0,0,0,3.42,0,0,1.95,0,0,0
9.82,120.7,0,0.73,0,26.2,0,23.28,15.65,0,0,0,2.27,0,0,0,0,0,0.53,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,81.9,0.37,0.02,13.87,11.02,7.42,26.42,32.37,0.97,20.83,46.7,0.73,0,0,2.93,0,0,6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0
