Achillea millefolium,Andropogon gerardi,Bouteloua gracilis,Koeleria cristata,Liatris aspera,Lupinus perennis,Petalostemum villosum,Poa pratensis,Schizachyrium scoparium,Sporobolus cryptandrus,Amorpha canescens,Lespedeza capitata,Panicum virgatum,Polygonum tenue,Erigeron canadensis,Monarda fistulosa,Polygonum convolvulus,Silene antirrhina,Sorghastrum nutans,Chenopodium leptophyllum,Crepis tectorum,Elymus canadensis,Taraxicum officinalis,Solidago nemoralis,Asclepias tuberosa,Aristida basiramea,Hedeoma hispida,Leptoloma cognatum,Physalis virginiana,Agropyron repens,Lepidium densiflorum,Ambrosia artemisiifolia elatior,Bouteloua curtipendula,Agrostis scabra,Euphorbia glyptosperma,Rumex acetosella,Panicum oligosanthes,Eragrostis spectabilis,Linaria vulgaris,Mollugo verticillata,Cyperus filiculmis,Cyperus schweinitzii
0,23.95,0.42,3.32,0,0,0,2.77,1,0,0,0,0,0,0.07,0.32,0,0.02,30.78,0,0.05,0,0,0.53,0,0,0,0,0,0,0.02,0,0,1.75,0,0.12,0,0,0,0,0,0
0,41.68,0.08,0,0,0,0,0,12.83,0,0,0.02,0.67,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0.12,0,0.02,0,0,0,0,0,0
0.1,0,0,0.82,0,0.45,77.46,7.43,0.02,12.85,0,16.7,2.03,0,0,0,0,0,1.17,0,0.32,0,0.53,0,0,2.93,0,6.63,0,0.62,0,0,2.65,0,0.02,0,1.3,0.5,0,0,0,0
3.28,33.37,0,0,0,57.05,3.82,46.58,4.05,0,0,0.05,8.93,0,0,172.05,0,0,110.2,0,0,0,0,5.32,0,0,0,0,0,0,0,0,0,0,0,0,6.77,0,0,0,0,0
4.35,26.17,0,13.07,15.4,31.58,1.1,35.77,63.7,0,0,64.8,1.6,0,0,13.78,0.02,0,27.98,0,0.02,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53.77,0,1.03,0,0,2.92,0,0,0.72,0,0,1.08,0,0,5.03,0,0,0,0,0,0.08,0,0,0,0,27.8,0.05,0,0.4,0,0,0,0,0,1.72,0,0,0,0,0.08,0,0
0,0,0,0,0,0,0,0,39.12,0,0,0,7.38,0,0,0,0,0,4.47,0,0.02,0,0,0,0,0.03,0,0,0,0,0,0,0,0.15,0,0,0,0.27,0,0,0,0
0,151.08,0,0,0,64.97,0,31.8,37,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0,0,1.18,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0
0.82,18.48,0.23,37.32,0,0,111.61,6.97,7.72,0.17,0,0.43,0,0,0,0,0,0,87.55,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0
0,0,0.17,0.63,0,0,0,0,1.8,0.53,0,0,43.78,0,0.1,0,0,0,0.2,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0.52,0,0,0,0,0,0,0,0
3.37,0.18,2.07,1.8,40.88,0,54.62,8.28,86.33,0,0,117.4,0,0,0,0,0,0,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,1.83,0,0,0,0,0,0
1.85,44.97,0,0,19.65,50.27,4.42,34.17,63.4,0,0,23.02,1.3,0,0.02,0,0,0,33.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.03,0,0,0,0,33.28,0,1.28,0,0,0,1.72,0,0,5.17,0,0.32,0,0,0,1.4,0,12.88,0,0,13.33,0,0,0,8.53,0.07,24.87,0,0.57,2.55,6.55,0,0,0,0,0,0
0,0,0.2,2.37,0,0,0,0,0.6,0.17,0,0.22,0,0,0.05,0,0,0,47.58,0,0.05,0,0,0,0,0,0.03,0,0,0,0,0,2.03,0.92,0,0,0,0,0,0,0,0
7.9,95.53,0,0.32,2.9,44.75,70.03,28.12,37.85,0,7.42,0,1.45,0,0,0,0,0,39.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,0.15,0.15,0,0.02,0,0.23,2.03,0.92,0,0,0.3,0,0.05,0,0,0,64.67,0,0.08,0,0.08,0.07,0,0.02,0,0,0,0,0,0,0,0.33,0,0.77,0,0.15,0,0.02,0,0
0,38.57,0,0.37,0,15.03,112.03,44.85,0,0.48,0,0,0,0,0,0,2.08,0,21.03,0.48,3.27,0,0.63,7.63,0,0,0,0,0,12.68,0,0,0,0.08,0.17,1.35,0.9,0,0,0,0,0
5.62,169.15,0,0.1,0,80.6,0,47.25,56.6,0,0,0.47,0,0,0,0,0,0,7.17,0,0,0,0.17,1.62,0,0,0,0,0,0,0,0,3.82,0,0,0,0,0,0,0,0,0
4.15,60.02,0,0,25.78,47.08,0,26.62,35.3,0,2.43,44.83,1.05,0,0,0,0,0,38.63,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0
